3/2/2017 17:11		2791		0.8620178,0.04009832,1.780943		0.8681958,0.3513027,1.781467		0.8686029,0.6498421,1.771948		0.8227316,0.7521945,1.825439		0.8332276,0.5319064,1.912986		0.8191361,0.2651484,1.916398		0.7884322,0.003154804,1.899773		0.7754266,-0.04957036,1.899939		0.8977489,0.5004352,1.664251		0.9379935,0.3222646,1.562207		0.869098,0.06647068,1.533963		0.8516743,-0.02300571,1.552123		0.8308547,0.03463296,1.793061		0.8801502,-0.3633152,1.791821		0.9463588,-0.704266,1.7502		0.882794,-0.7718406,1.736948		0.8621254,0.04412067,1.705132		0.9051027,-0.3256747,1.624431		0.9600425,-0.681263,1.618561		0.9043048,-0.757005,1.59316		0.8694139,0.5769189,1.77607		0.7790982,-0.1109883,1.894524		0.7758235,-0.03948639,1.840889		0.8272302,-0.09465642,1.554593		0.9123857,-0.04921433,1.543
3/2/2017 17:11		2792		0.8580815,0.03849171,1.783333		0.8617867,0.3499203,1.786135		0.859767,0.6489009,1.77911		0.8108664,0.7503809,1.832807		0.8242253,0.5306783,1.919887		0.8102086,0.2639385,1.923257		0.7804778,0.001925561,1.904528		0.7684259,-0.05847263,1.902784		0.8903555,0.5001627,1.670273		0.9314959,0.3229721,1.568002		0.8649339,0.06678147,1.53769		0.8473336,-0.02556824,1.55703		0.8264099,0.03298065,1.795812		0.8770737,-0.3645276,1.793823		0.9460557,-0.7043481,1.750463		0.8834595,-0.7725385,1.739712		0.8589466,0.04264541,1.707115		0.9035891,-0.3254804,1.624003		0.9604477,-0.6816768,1.619057		0.9042859,-0.7570044,1.593372		0.8611829,0.5758574,1.782624		0.7837167,-0.1185589,1.896263		0.772486,-0.05588146,1.851789		0.8241457,-0.0951048,1.55803		0.9112182,-0.04184237,1.550378
3/2/2017 17:11		2793		0.8539487,0.03847835,1.785862		0.8563967,0.3496642,1.789336		0.8535053,0.6482742,1.782642		0.8036489,0.7507398,1.836896		0.81793,0.5299709,1.923332		0.8039623,0.2632381,1.926676		0.7733685,0.001318722,1.907956		0.7651598,-0.05199305,1.90666		0.8844527,0.5000993,1.675223		0.9279565,0.3242965,1.571555		0.8628687,0.06781341,1.540573		0.8441477,-0.02539427,1.559837		0.8218434,0.03240748,1.798923		0.8741519,-0.3655409,1.795293		0.9457274,-0.7044607,1.750992		0.8833535,-0.7722578,1.739396		0.8554168,0.04310894,1.709061		0.8995343,-0.3243998,1.622443		0.9605578,-0.6817521,1.619338		0.9045467,-0.7568523,1.5942		0.8551131,0.5753346,1.786109		0.7738717,-0.1162032,1.898955		0.7687289,-0.04683001,1.854969		0.8225299,-0.09512036,1.55744		0.9066687,-0.04619177,1.55425
3/2/2017 17:11		2794		0.8428466,0.03719652,1.794266		0.843192,0.3481171,1.797765		0.8384873,0.6463742,1.790751		0.788138,0.7484751,1.844951		0.8029152,0.5279859,1.931312		0.789064,0.2612716,1.934595		0.7665535,-0.001249599,1.913899		0.7596228,-0.04925765,1.914688		0.8720229,0.4993708,1.68334		0.9184158,0.3271148,1.578552		0.8571658,0.06993965,1.545572		0.8375558,-0.02711897,1.562981		0.8096219,0.03072224,1.80905		0.860716,-0.3704236,1.801877		0.9436426,-0.7056544,1.751937		0.8832275,-0.7719368,1.739527		0.8459145,0.04232112,1.715707		0.8657827,-0.322419,1.621439		0.958655,-0.6823517,1.618558		0.9040077,-0.7566165,1.593133		0.8405281,0.5735321,1.794335		0.7532582,-0.1106081,1.913514		0.7624623,-0.05469612,1.862545		0.8135422,-0.09628885,1.562907		0.900456,-0.03370487,1.558851
3/2/2017 17:11		2795		0.8347195,0.03778736,1.801295		0.834498,0.3481359,1.803197		0.8291427,0.6458662,1.794691		0.7739506,0.7431883,1.854658		0.7935892,0.5274552,1.935207		0.7798091,0.2607444,1.938457		0.7602783,-0.002162169,1.926101		0.7532604,-0.03686903,1.925405		0.8616862,0.4976248,1.689014		0.9122623,0.3228052,1.58291		0.8532294,0.06527337,1.548957		0.83351,-0.02718353,1.564114		0.8014811,0.03325718,1.81594		0.8489474,-0.3945331,1.813276		0.939849,-0.7064333,1.750649		0.8834091,-0.7710012,1.734388		0.8380387,0.04100257,1.72275		0.8425884,-0.329695,1.62132		0.9541805,-0.6849241,1.616685		0.902693,-0.756332,1.593074		0.8313556,0.5731546,1.798648		0.774018,-0.1247151,2.004042		0.7446297,-0.06742588,1.906346		0.8099627,-0.09709661,1.563785		0.89678,-0.03199438,1.561463
3/2/2017 17:11		2796		0.8259367,0.03824719,1.808509		0.8248773,0.3483224,1.809452		0.8188556,0.6457974,1.799857		0.7673128,0.7437069,1.856644		0.7833329,0.5273728,1.940331		0.7696338,0.2606656,1.943546		0.7553233,-0.002470853,1.929362		0.7519946,-0.03516834,1.930253		0.8543019,0.4971819,1.692241		0.9055179,0.3190136,1.587149		0.8486407,0.06117033,1.5521		0.8281308,-0.03022845,1.565246		0.7911706,0.03650248,1.826791		0.846648,-0.390785,1.814986		0.9313126,-0.7105695,1.748376		0.8790635,-0.7712509,1.721765		0.830786,0.03936284,1.727016		0.8110479,-0.3351001,1.62227		0.9408782,-0.6845774,1.616312		0.8972452,-0.7556504,1.59022		0.8212133,0.5731477,1.804099		0.7638909,-0.1225421,2.01307		0.7462423,-0.06900822,1.907506		0.8058562,-0.1025531,1.567981		0.8895147,-0.03844438,1.564065
3/2/2017 17:11		2797		0.8140944,0.04074542,1.816649		0.8121625,0.3497882,1.815563		0.8051326,0.6463035,1.804001		0.7514504,0.7418236,1.862169		0.769648,0.5278624,1.944438		0.7560516,0.2611472,1.947614		0.7442054,-0.002073986,1.933246		0.7472774,-0.02968209,1.933899		0.8452764,0.4972268,1.69437		0.8987395,0.3196392,1.58979		0.8405602,0.06166826,1.558876		0.8296661,0.005119824,1.5667		0.7794166,0.03946545,1.835666		0.9180266,-0.364907,1.764833		0.9139155,-0.7108852,1.733156		0.8183448,-0.7383344,1.677941		0.8201042,0.04089086,1.733385		0.7944784,-0.337346,1.632205		0.93154,-0.685941,1.617452		0.8788917,-0.753691,1.587605		0.8077517,0.5738921,1.80874		0.7576991,-0.1224249,2.01108		0.7354578,-0.05542415,1.90615		0.7972784,-0.06614123,1.546622		0.8943829,-0.000836429,1.569059
3/2/2017 17:11		2798		0.8073086,0.04101748,1.8219		0.8032592,0.3494749,1.820167		0.7939749,0.6453231,1.807716		0.7397453,0.7423503,1.865709		0.7585229,0.5268756,1.948121		0.7450092,0.2601643,1.95126		0.7333047,-0.003059392,1.937143		0.741624,-0.02962268,1.934378		0.8354896,0.4964906,1.696121		0.8921533,0.3192794,1.592537		0.8377747,0.06073518,1.559595		0.8140822,-0.03292384,1.563379		0.7731751,0.03960224,1.840551		0.9150931,-0.3636647,1.771458		0.8203129,-0.6545192,1.75838		0.8403257,-0.7421965,1.703488		0.8129742,0.04116864,1.738752		0.7691007,-0.3256657,1.644795		0.8927487,-0.6866908,1.625023		0.8360384,-0.7520679,1.579663		0.7971585,0.5730861,1.812704		0.7531155,-0.1248631,2.006085		0.7265316,-0.06226634,1.913572		0.8012133,-0.1063366,1.571499		0.8901276,-0.004161019,1.576739
3/2/2017 17:11		2799		0.7965264,0.0418569,1.827402		0.7900947,0.3500181,1.824733		0.7787211,0.6455831,1.811098		0.7237202,0.7438157,1.868766		0.7433146,0.527122,1.951471		0.7299125,0.2604001,1.954569		0.7485178,0.02052129,1.923631		0.7406137,-0.02919854,1.922699		0.8226939,0.4972943,1.698284		0.8827121,0.3196767,1.595457		0.8327546,0.0605638,1.560028		0.8064623,-0.03422548,1.562341		0.7618915,0.04044489,1.847152		0.9070044,-0.3617416,1.779101		0.9246145,-0.7001646,1.709196		0.8195544,-0.733642,1.642556		0.8029699,0.0418916,1.743011		0.752466,-0.3295289,1.648768		0.8703253,-0.6949916,1.636464		0.7817383,-0.7539063,1.584961		0.782385,0.5734155,1.816403		0.7359931,-0.07162759,1.910786		0.7323425,-0.01702968,1.8475		0.7969757,-0.1102865,1.578562		0.885036,-0.0009504705,1.584834
3/2/2017 17:11		2800		0.7858364,0.04263761,1.831618		0.7771595,0.350995,1.827199		0.7634788,0.6468282,1.811594		0.7064056,0.7447384,1.867458		0.728115,0.5283458,1.951944		0.71482,0.2615972,1.955011		0.7438166,0.02112931,1.923047		0.7304969,-0.03021847,1.920468		0.8077741,0.497204,1.699518		0.8706611,0.3185804,1.598309		0.8254542,0.05894647,1.560429		0.7969772,-0.03673744,1.561032		0.7516323,0.04096528,1.851753		0.8951157,-0.3621302,1.78598		0.9535019,-0.703338,1.757104		0.8580996,-0.73189,1.701449		0.7922304,0.04285724,1.746584		0.7180482,-0.3405331,1.653814		0.7997819,-0.6983801,1.636347		0.7314453,-0.7563477,1.594727		0.7677171,0.5745903,1.817415		0.7278017,-0.07236794,1.908957		0.7208118,-0.0120081,1.84675		0.7964533,-0.1120207,1.578401		0.8724154,-0.009580926,1.584
3/2/2017 17:11		2801		0.763474,0.03938959,1.827796		0.7483094,0.348429,1.825592		0.7288998,0.6450086,1.812719		0.6716266,0.7433705,1.867057		0.6936306,0.5264912,1.953007		0.6805748,0.2597136,1.95599		0.7162008,0.007947814,1.910126		0.7042881,-0.03784657,1.909399		0.7756727,0.4954268,1.698158		0.8428958,0.3140579,1.597887		0.8011015,0.05412729,1.558109		0.7786111,-0.02278675,1.557297		0.729941,0.03750214,1.846139		0.8688376,-0.3680261,1.790235		0.9506239,-0.7043804,1.759218		0.8733501,-0.7684374,1.728626		0.7697845,0.03988918,1.744187		0.6945758,-0.3330334,1.66388		0.6936501,-0.7060811,1.637909		0.6264648,-0.7573242,1.617188		0.7344741,0.5725848,1.817811		0.7149173,-0.1037458,1.918101		0.7034693,-0.03714723,1.837077		0.7657905,-0.09488271,1.554248		0.8546112,0.001293262,1.585027
3/2/2017 17:11		2802		0.7487377,0.03927648,1.827938		0.730174,0.3482916,1.825435		0.7074626,0.6447017,1.811948		0.6481539,0.7424202,1.865282		0.6722524,0.5261579,1.952204		0.6593447,0.2593524,1.955143		0.7026495,0.004302105,1.915469		0.686696,-0.04640547,1.904954		0.7568513,0.4951937,1.696934		0.8263835,0.3106136,1.597757		0.7856016,0.05055292,1.557873		0.7656139,-0.02710018,1.555024		0.7148906,0.03672476,1.84616		0.7455412,-0.3863642,1.720755		0.9503229,-0.7044223,1.759588		0.893076,-0.7704761,1.739007		0.7558141,0.04040955,1.744262		0.6343485,-0.3412254,1.650509		0.6331103,-0.7101976,1.637234		0.5302734,-0.7509766,1.59668		0.7138544,0.5723361,1.817226		0.6849644,-0.08957355,1.896628		0.6873209,-0.02829624,1.840923		0.7615041,-0.09894544,1.553449		0.8404015,-0.00708962,1.58815
3/2/2017 17:11		2803		0.7079279,0.0357081,1.815108		0.6891704,0.3447202,1.817229		0.666742,0.6408963,1.808099		0.603017,0.7384552,1.863602		0.6316402,0.5223057,1.948292		0.6190092,0.2554613,1.95114		0.6679606,0.005605835,1.897311		0.646435,-0.0677951,1.896547		0.7133307,0.4912157,1.692059		0.7865341,0.3056303,1.593233		0.751999,0.04497574,1.551462		0.7328539,-0.03337821,1.546728		0.6741688,0.03565802,1.832042		0.6910841,-0.388372,1.704139		0.9479071,-0.7040405,1.761306		0.8968677,-0.7708518,1.741597		0.7158916,0.03450172,1.732203		0.6092545,-0.3477961,1.652738		0.5455193,-0.6919295,1.638765		0.4450599,-0.7366575,1.601469		0.6730021,0.5686058,1.81231		0.6501184,-0.1327946,1.885369		0.6551827,-0.04226223,1.834167		0.7333521,-0.10249,1.5429		0.690051,-0.02269889,1.567861
3/2/2017 17:11		2804		0.6644408,0.0315603,1.803206		0.6434395,0.34079,1.807039		0.6193735,0.6370414,1.799716		0.5555315,0.735234,1.85505		0.584399,0.5183867,1.939846		0.5720903,0.2514814,1.942602		0.5531597,0.0009033396,1.853048		0.5586683,-0.03935719,1.867715		0.6681253,0.4877627,1.681511		0.7447521,0.3016934,1.584725		0.7040351,0.04185238,1.542497		0.6876924,-0.03881717,1.535682		0.63134,0.03164379,1.817549		0.6428247,-0.3926564,1.688398		0.9244463,-0.675083,1.760527		0.8981097,-0.7703962,1.74046		0.6731791,0.03030401,1.722452		0.570808,-0.3443976,1.647928		0.5088998,-0.6858177,1.634363		0.4089355,-0.7307615,1.606066		0.6259659,0.5647465,1.803465		0.5432984,-0.05960009,1.836893		0.5396142,-0.02406655,1.816		0.6885601,-0.1056644,1.532609		0.7543929,-0.0234585,1.5726
3/2/2017 17:11		2805		0.6320817,0.03024875,1.798243		0.6173371,0.3396979,1.802379		0.5986646,0.6360403,1.795286		0.5346503,0.734534,1.851359		0.5637476,0.5173541,1.935392		0.5515819,0.2504154,1.938113		0.5436517,-0.008998178,1.882028		0.5667706,-0.05085017,1.888988		0.6454613,0.4872198,1.677531		0.7196251,0.30143,1.581255		0.684271,0.0409903,1.537992		0.6643062,-0.0395826,1.532101		0.5988458,0.03124431,1.809337		0.6074636,-0.3933367,1.679964		0.9025929,-0.6607363,1.755259		0.898899,-0.7560626,1.73638		0.641638,0.02814335,1.720273		0.5499503,-0.3610072,1.647397		0.486141,-0.7027099,1.631946		0.3845065,-0.7437574,1.606307		0.6039737,0.5637339,1.798985		0.5574402,-0.1272213,1.876369		0.5136701,-0.05575031,1.822667		0.6656699,-0.1055189,1.52516		0.7328137,-0.01851488,1.577429
3/2/2017 17:11		2806		0.6039623,0.02753502,1.794634		0.5916592,0.3392087,1.797762		0.5760668,0.6374332,1.789754		0.5110373,0.7354696,1.845369		0.5412155,0.5187048,1.929842		0.5292091,0.2517106,1.932536		0.538569,-0.01020656,1.89584		0.5441525,-0.05355628,1.883324		0.6203782,0.485137,1.670677		0.6951768,0.2958708,1.574754		0.6542452,0.03626743,1.530664		0.63439,-0.04611993,1.526746		0.5722417,0.02867713,1.802041		0.567243,-0.383852,1.665987		0.8668461,-0.646046,1.743053		0.8877042,-0.734429,1.734244		0.6128142,0.02533809,1.720185		0.5250014,-0.3013618,1.643701		0.446411,-0.7075505,1.635918		0.3749432,-0.7516747,1.61246		0.5805529,0.5646952,1.793671		0.5363951,-0.09355445,1.8788		0.5103155,-0.08655804,1.88		0.6384935,-0.1132308,1.523546		0.6540205,-0.05270277,1.471323
3/2/2017 17:11		2807		0.5492348,0.03195127,1.776453		0.5412951,0.3442943,1.781481		0.5302945,0.6429657,1.775236		0.4651482,0.740982,1.830866		0.4955797,0.5241362,1.915303		0.4838988,0.2569995,1.917964		0.5019665,-0.004194238,1.878665		0.4957671,-0.05141598,1.870591		0.5707253,0.4865855,1.65743		0.6387786,0.2961474,1.563587		0.5972265,0.03680471,1.517725		0.5792186,-0.04252472,1.519813		0.518867,0.03365336,1.781032		0.5507938,-0.3806087,1.669034		0.847656,-0.6459985,1.746465		0.7529223,-0.6750508,1.691593		0.5585026,0.02904798,1.70421		0.485189,-0.303022,1.633946		0.4601442,-0.7050831,1.634331		0.3744244,-0.7571894,1.61724		0.5335864,0.570138,1.778723		0.4951139,-0.0944939,1.857563		0.497685,-0.03549554,1.790154		0.5731922,-0.1121511,1.512205		0.6536499,-0.02532923,1.544147
3/2/2017 17:11		2808		0.5161449,0.03449433,1.768189		0.5145932,0.347148,1.77505		0.5093026,0.6459036,1.770432		0.4435513,0.7439435,1.826363		0.4746556,0.5270318,1.910487		0.4631304,0.2598347,1.913133		0.4748362,-0.002137311,1.876736		0.4704066,-0.06160499,1.85914		0.5462654,0.4857379,1.65146		0.609814,0.2848661,1.55769		0.5596927,0.02789035,1.512438		0.5407008,-0.04796441,1.517457		0.4878929,0.03621624,1.771546		0.5281617,-0.3786207,1.664297		0.8213981,-0.6433561,1.754711		0.7265903,-0.6718865,1.70034		0.5247129,0.03143271,1.697016		0.4821133,-0.3096051,1.63366		0.4600092,-0.7047899,1.634151		0.3774843,-0.759159,1.618881		0.5112193,0.5730739,1.773529		0.4726707,-0.128526,1.820319		0.4687917,-0.05317235,1.778667		0.5420935,-0.1184925,1.519169		0.6139963,-0.03475023,1.545923
3/2/2017 17:11		2809		0.4928116,0.03933217,1.762516		0.4912949,0.3515373,1.769247		0.4870089,0.6497432,1.764799		0.4203034,0.7470691,1.82084		0.4524355,0.5308235,1.904845		0.4410768,0.2635557,1.90748		0.4571234,0.001629679,1.872902		0.4406797,-0.07458754,1.841812		0.5238099,0.4878002,1.643803		0.5817508,0.2809345,1.550706		0.5268731,0.02313961,1.510737		0.5050617,-0.04347707,1.519252		0.4641769,0.04146784,1.764102		0.5022503,-0.3864443,1.659271		0.7981132,-0.6435208,1.760913		0.8212891,-0.7294922,1.729492		0.5023348,0.03571636,1.692753		0.4749654,-0.3154089,1.633072		0.4593636,-0.7039711,1.633876		0.3796972,-0.7597273,1.619806		0.4885778,0.5770608,1.767825		0.4336091,-0.1452658,1.792165		0.4386488,-0.04743603,1.774462		0.5012599,-0.1164017,1.524615		0.5787362,-0.02999796,1.547906
3/2/2017 17:11		2810		0.4500312,0.03674164,1.762707		0.4468197,0.3540611,1.764354		0.4402189,0.6572534,1.754464		0.3737606,0.7532423,1.810335		0.4058062,0.5382395,1.894489		0.3948044,0.2708347,1.897102		0.4100268,0.008740508,1.862585		0.3817022,-0.07602984,1.787817		0.4816903,0.4927812,1.634138		0.5209486,0.2831185,1.540285		0.4631126,0.02516176,1.507028		0.4406473,-0.04209656,1.514471		0.4212133,0.03213899,1.764848		0.4109014,-0.3470112,1.713759		0.6963757,-0.638033,1.745293		0.7041016,-0.7202148,1.706055		0.4607637,0.03927987,1.691954		0.4556384,-0.3276956,1.627244		0.4570713,-0.7008973,1.632553		0.3807847,-0.760552,1.620159		0.4423879,0.5833418,1.758883		0.3695436,-0.138707,1.762403		0.3940922,-0.03237741,1.7238		0.4196945,-0.1112754,1.516681		0.5041146,-0.05795899,1.532527
3/2/2017 17:11		2811		0.4298608,0.03589227,1.760209		0.4254348,0.3555554,1.76113		0.4183922,0.6610026,1.750629		0.3525114,0.7571716,1.806797		0.3840583,0.5419478,1.890644		0.3732267,0.2744823,1.893248		0.3883288,0.01233522,1.858702		0.3495281,-0.04718528,1.791948		0.4602519,0.4946066,1.628082		0.488084,0.2838964,1.534692		0.4083467,0.04593281,1.498593		0.4023197,-0.03087589,1.506643		0.4030522,0.03140365,1.764282		0.3661877,-0.3429863,1.736301		0.6301165,-0.6573064,1.739158		0.6132813,-0.7265625,1.708008		0.4398771,0.03876199,1.687274		0.4467435,-0.3345991,1.623084		0.4563484,-0.7005561,1.632395		0.3673134,-0.7272646,1.576211		0.4205939,0.5865539,1.755179		0.3370448,-0.0781559,1.784757		0.3562667,-0.04414608,1.754334		0.3776668,-0.09943863,1.505277		0.4587567,-0.04450862,1.520713
